timestamp,open,high,low,close,coin
2026-01-24 20:00:00,0.00989975,0.01000828,0.00989563,0.00997421,rain
2026-01-25 00:00:00,0.00997167,0.01005268,0.0099611,0.00997837,rain
2026-01-25 04:00:00,0.00997489,0.00998569,0.00992815,0.00993032,rain
2026-01-25 08:00:00,0.00993627,0.00995175,0.00987112,0.00988568,rain
2026-01-25 12:00:00,0.00988452,0.01007671,0.00988452,0.01001973,rain
2026-01-25 16:00:00,0.01002904,0.01004757,0.00987453,0.00987453,rain
2026-01-25 20:00:00,0.00987362,0.00987362,0.00952062,0.00952062,rain
2026-01-26 00:00:00,0.00953317,0.00955673,0.00945449,0.0095264,rain
2026-01-26 04:00:00,0.00953704,0.00977227,0.00953704,0.00963427,rain
2026-01-26 08:00:00,0.00963781,0.00971079,0.00959606,0.00963292,rain
2026-01-26 12:00:00,0.00962702,0.00966133,0.00938766,0.00948836,rain
2026-01-26 16:00:00,0.00949021,0.00964599,0.00944787,0.00947943,rain
2026-01-26 20:00:00,0.00947032,0.00970013,0.00941366,0.00967646,rain
2026-01-27 00:00:00,0.00967101,0.01047029,0.00964712,0.01014647,rain
2026-01-27 04:00:00,0.01014245,0.01014245,0.00943834,0.00944888,rain
2026-01-27 08:00:00,0.00947872,0.01021303,0.00947872,0.01019501,rain
2026-01-27 12:00:00,0.01019032,0.01019822,0.01008396,0.0101193,rain
2026-01-27 16:00:00,0.0101072,0.01016391,0.00999445,0.01002931,rain
2026-01-27 20:00:00,0.01003305,0.01019107,0.00993648,0.01010558,rain
2026-01-28 00:00:00,0.01009923,0.01021683,0.01000641,0.01000641,rain
2026-01-28 04:00:00,0.01000383,0.01000524,0.00981871,0.00981871,rain
2026-01-28 08:00:00,0.00980084,0.00980084,0.00967083,0.00974712,rain
2026-01-28 12:00:00,0.00974009,0.00988911,0.00969318,0.00988911,rain
2026-01-28 16:00:00,0.00988348,0.00991866,0.00977458,0.00980344,rain
2026-01-28 20:00:00,0.01000349,0.01003339,0.00993215,0.00996669,rain
2026-01-29 00:00:00,0.00998285,0.01000668,0.00993196,0.0099629,rain
2026-01-29 04:00:00,0.00995846,0.00997088,0.00978445,0.00978493,rain
2026-01-29 08:00:00,0.00979783,0.00981201,0.00974422,0.00975886,rain
2026-01-29 12:00:00,0.00973435,0.00973746,0.00961783,0.00963106,rain
2026-01-29 16:00:00,0.00962859,0.00965984,0.00910276,0.00947252,rain
2026-01-29 20:00:00,0.0095053,0.00959888,0.00934977,0.00946998,rain
2026-01-30 00:00:00,0.00945976,0.00950688,0.00943609,0.00949656,rain
2026-01-30 04:00:00,0.00948883,0.00950185,0.00920191,0.00928343,rain
2026-01-30 08:00:00,0.00929556,0.00937102,0.00920437,0.00928701,rain
2026-01-30 12:00:00,0.00929831,0.00949075,0.00929831,0.00949075,rain
2026-01-30 16:00:00,0.00949732,0.0095938,0.00937865,0.00950888,rain
2026-01-30 20:00:00,0.00950362,0.00957655,0.00921756,0.00954577,rain
2026-01-31 00:00:00,0.00955396,0.00955396,0.00932212,0.00941577,rain
2026-01-31 04:00:00,0.00942499,0.00944222,0.00937086,0.00938813,rain
2026-01-31 08:00:00,0.00938775,0.009409,0.00929723,0.00930158,rain
2026-01-31 12:00:00,0.00930424,0.00930941,0.00906902,0.00906902,rain
2026-01-31 16:00:00,0.00907144,0.00923398,0.00876852,0.00923398,rain
2026-01-31 20:00:00,0.00946971,0.00979062,0.00891531,0.00979062,rain
2026-02-01 00:00:00,0.00993662,0.01000485,0.00983617,0.00987585,rain
2026-02-01 04:00:00,0.00988306,0.00993785,0.00971825,0.00972001,rain
2026-02-01 08:00:00,0.00973996,0.00977353,0.00948587,0.00956745,rain
2026-02-01 12:00:00,0.00954727,0.00965962,0.00947017,0.00957709,rain
2026-02-01 16:00:00,0.00957174,0.00957174,0.00921746,0.00928291,rain
2026-02-01 20:00:00,0.00929128,0.00954447,0.00922824,0.00925196,rain
2026-02-02 00:00:00,0.00926728,0.00995537,0.00920767,0.00974495,rain
2026-02-02 04:00:00,0.00973455,0.00992018,0.00916396,0.00938776,rain
2026-02-02 08:00:00,0.00944952,0.00954238,0.00908449,0.00927621,rain
2026-02-02 12:00:00,0.00926721,0.00946902,0.00926721,0.00941547,rain
2026-02-02 16:00:00,0.00938985,0.0097488,0.00938985,0.00972369,rain
2026-02-02 20:00:00,0.00970633,0.00970633,0.00947931,0.00947931,rain
2026-02-03 00:00:00,0.00948801,0.00953845,0.0094057,0.00952226,rain
2026-02-03 04:00:00,0.00951406,0.00951406,0.00920501,0.00932601,rain
2026-02-03 08:00:00,0.00935306,0.00939407,0.00917672,0.00919379,rain
2026-02-03 12:00:00,0.00919436,0.0094787,0.00894486,0.00947635,rain
2026-02-03 16:00:00,0.00946795,0.00955889,0.009362,0.00951859,rain
2026-02-03 20:00:00,0.00953571,0.00953571,0.00877686,0.00909858,rain
2026-02-04 00:00:00,0.0091217,0.00949313,0.00899504,0.00900076,rain
2026-02-04 04:00:00,0.00900358,0.00917238,0.00899612,0.00916523,rain
2026-02-04 08:00:00,0.00915889,0.00916995,0.00907152,0.00915643,rain
2026-02-04 12:00:00,0.00915211,0.00915211,0.00883368,0.00887992,rain
2026-02-04 16:00:00,0.00887641,0.0089264,0.00863769,0.00863769,rain
2026-02-04 20:00:00,0.00863306,0.00959455,0.00850113,0.00948607,rain
2026-02-05 00:00:00,0.00955153,0.00955153,0.00921397,0.00934271,rain
2026-02-05 04:00:00,0.00931886,0.00937771,0.00915082,0.00915374,rain
2026-02-05 08:00:00,0.00913818,0.00917972,0.00883417,0.00888338,rain
2026-02-05 12:00:00,0.00884453,0.0090062,0.00865976,0.00869331,rain
2026-02-05 16:00:00,0.00868757,0.00909867,0.00820794,0.00909867,rain
2026-02-05 20:00:00,0.00906317,0.00924875,0.0088848,0.00891175,rain
2026-02-06 00:00:00,0.00893181,0.00916615,0.00879261,0.00881751,rain
2026-02-06 04:00:00,0.00880183,0.00956323,0.0086284,0.00919659,rain
2026-02-06 08:00:00,0.00921421,0.00950256,0.00902665,0.00905037,rain
2026-02-06 12:00:00,0.00903996,0.00913618,0.00892519,0.00904491,rain
2026-02-06 16:00:00,0.00905859,0.00931372,0.00897651,0.0092794,rain
2026-02-06 20:00:00,0.00928776,0.00959257,0.00928776,0.00944632,rain
2026-02-07 00:00:00,0.00944177,0.00948134,0.00931239,0.00948134,rain
2026-02-07 04:00:00,0.00949092,0.00954638,0.00924449,0.00935293,rain
2026-02-07 08:00:00,0.00934983,0.00941767,0.0090294,0.00914908,rain
2026-02-07 12:00:00,0.00914402,0.00914402,0.00889676,0.00892964,rain
2026-02-07 16:00:00,0.00893148,0.0091662,0.00893148,0.0091662,rain
2026-02-07 20:00:00,0.00920166,0.00941836,0.00914867,0.00937939,rain
2026-02-08 00:00:00,0.00936853,0.00942178,0.00926551,0.00931857,rain
2026-02-08 04:00:00,0.00931166,0.00936207,0.00926327,0.00929168,rain
2026-02-08 08:00:00,0.00927522,0.00929377,0.00907911,0.00910736,rain
2026-02-08 12:00:00,0.00911234,0.00936166,0.00910892,0.00936166,rain
2026-02-08 16:00:00,0.00936677,0.00939559,0.00928931,0.00929211,rain
2026-02-08 20:00:00,0.00928829,0.00931723,0.0091482,0.00931723,rain
2026-02-09 00:00:00,0.00932529,0.00932529,0.00915762,0.00920634,rain
2026-02-09 04:00:00,0.00918614,0.00919393,0.00905974,0.00918693,rain
2026-02-09 08:00:00,0.0091984,0.00920043,0.00890122,0.008966,rain
2026-02-09 12:00:00,0.00897189,0.0091189,0.00892256,0.00909537,rain
2026-02-09 16:00:00,0.00908841,0.01043764,0.00908841,0.00989494,rain
2026-02-09 20:00:00,0.0099019,0.01090099,0.0099019,0.01069999,rain
2026-02-10 00:00:00,0.01065496,0.01066506,0.0103252,0.0103252,rain
2026-02-10 04:00:00,0.01032098,0.01038389,0.00993632,0.00994087,rain
2026-02-10 08:00:00,0.00994058,0.00997761,0.00974753,0.00974753,rain
2026-02-10 12:00:00,0.009649,0.01074479,0.00962092,0.01024253,rain
2026-02-10 16:00:00,0.01023324,0.01046549,0.01010867,0.0103658,rain
2026-02-10 20:00:00,0.01036083,0.01045251,0.01029775,0.0103418,rain
2026-02-11 00:00:00,0.01034049,0.01034271,0.01008993,0.01011244,rain
2026-02-11 04:00:00,0.01011097,0.01014354,0.00982449,0.00985145,rain
2026-02-11 08:00:00,0.00985143,0.01047149,0.00964996,0.01029798,rain
2026-02-11 12:00:00,0.01029999,0.01029999,0.00995173,0.01007374,rain
2026-02-11 16:00:00,0.01007245,0.01026741,0.0097357,0.0097357,rain
2026-02-11 20:00:00,0.0097433,0.0102368,0.00937281,0.0102368,rain
2026-02-12 00:00:00,0.01023616,0.01027979,0.0100515,0.0100515,rain
2026-02-12 04:00:00,0.01007637,0.01007957,0.00973607,0.00978151,rain
2026-02-12 08:00:00,0.00977602,0.00993315,0.0097237,0.00972712,rain
2026-02-12 12:00:00,0.00973271,0.01042404,0.0096862,0.0102823,rain
2026-02-12 16:00:00,0.01027494,0.01027494,0.00989317,0.00989317,rain
2026-02-12 20:00:00,0.00986809,0.00989299,0.00975808,0.00989288,rain
2026-02-13 00:00:00,0.00986943,0.00995451,0.00979961,0.00995096,rain
2026-02-13 04:00:00,0.00994546,0.00994546,0.00978862,0.00978862,rain
2026-02-13 08:00:00,0.00978865,0.00995336,0.00971306,0.00992605,rain
2026-02-13 12:00:00,0.00992705,0.01002923,0.00985191,0.00986215,rain
2026-02-13 16:00:00,0.00986624,0.0103967,0.00984266,0.01025799,rain
2026-02-13 20:00:00,0.01025459,0.01041244,0.01011134,0.01013959,rain
2026-02-14 00:00:00,0.01013453,0.01013739,0.01001721,0.01002676,rain
2026-02-14 04:00:00,0.01002676,0.01002676,0.0098448,0.0098448,rain
2026-02-14 08:00:00,0.00984928,0.00985245,0.00981835,0.00982999,rain
2026-02-14 12:00:00,0.00981746,0.01000277,0.00978144,0.01000277,rain
2026-02-14 16:00:00,0.00991485,0.01038336,0.00975886,0.01015859,rain
2026-02-14 20:00:00,0.01016639,0.01016639,0.00989448,0.00991148,rain
2026-02-15 00:00:00,0.00990786,0.00994309,0.00980619,0.00981271,rain
2026-02-15 04:00:00,0.00981043,0.00981043,0.00963897,0.00968188,rain
2026-02-15 08:00:00,0.00969385,0.00996545,0.00969385,0.00984898,rain
2026-02-15 12:00:00,0.00985305,0.00985742,0.00974035,0.00976073,rain
2026-02-15 16:00:00,0.00976643,0.01047762,0.00976589,0.01035204,rain
2026-02-15 20:00:00,0.01036109,0.01036305,0.0097005,0.00978233,rain
2026-02-16 00:00:00,0.00979142,0.00989509,0.00977217,0.00987408,rain
2026-02-16 04:00:00,0.00987901,0.00991833,0.00978148,0.00979276,rain
2026-02-16 08:00:00,0.0097937,0.00986624,0.00977722,0.00977722,rain
2026-02-16 12:00:00,0.00977207,0.0098411,0.00952611,0.00952611,rain
2026-02-16 16:00:00,0.00953183,0.01004705,0.0094444,0.00948575,rain
2026-02-16 20:00:00,0.00948678,0.00962247,0.00948678,0.00958134,rain
2026-02-17 00:00:00,0.00958694,0.00969826,0.00957351,0.00969786,rain
2026-02-17 04:00:00,0.00969483,0.00973182,0.00964859,0.00965529,rain
2026-02-17 08:00:00,0.00964213,0.00967919,0.00954417,0.00961815,rain
2026-02-17 12:00:00,0.00961636,0.00983558,0.00949267,0.00983558,rain
2026-02-17 16:00:00,0.00983757,0.01016263,0.00983757,0.01011439,rain
2026-02-17 20:00:00,0.01012826,0.01029852,0.00986463,0.01006149,rain
2026-02-18 00:00:00,0.01005719,0.01005719,0.00992493,0.00992862,rain
2026-02-18 04:00:00,0.00992403,0.0099349,0.00973291,0.00976233,rain
2026-02-18 08:00:00,0.00976998,0.00977295,0.00950758,0.00959429,rain
2026-02-18 12:00:00,0.0095966,0.01013846,0.0095966,0.01003562,rain
2026-02-18 16:00:00,0.00998754,0.00998754,0.00975634,0.00993508,rain
2026-02-18 20:00:00,0.00991385,0.00991385,0.00956015,0.0095604,rain
2026-02-19 00:00:00,0.00956706,0.00970484,0.00956706,0.00970484,rain
2026-02-19 04:00:00,0.00970204,0.00972231,0.00958843,0.00962647,rain
2026-02-19 08:00:00,0.00962115,0.00968177,0.00960792,0.00962133,rain
2026-02-19 12:00:00,0.00961695,0.00967055,0.0095743,0.00962044,rain
2026-02-19 16:00:00,0.00961239,0.00968813,0.00952413,0.00960781,rain
2026-02-19 20:00:00,0.00961274,0.00982239,0.00960559,0.00979225,rain
2026-02-20 00:00:00,0.00980741,0.00985871,0.00957207,0.00977256,rain
2026-02-20 04:00:00,0.00977172,0.00983184,0.00936012,0.00936291,rain
2026-02-20 08:00:00,0.00936135,0.01006178,0.00928784,0.00999393,rain
2026-02-20 12:00:00,0.00997447,0.00999135,0.00965477,0.00965477,rain
2026-02-20 16:00:00,0.00965944,0.00966452,0.00946969,0.00950263,rain
2026-02-20 20:00:00,0.00953513,0.00963805,0.0094535,0.00959257,rain
2026-02-21 00:00:00,0.00959144,0.00963852,0.00958875,0.00960113,rain
2026-02-21 04:00:00,0.00960389,0.00961805,0.00955983,0.00956094,rain
2026-02-21 08:00:00,0.00956271,0.00958064,0.0094432,0.00957472,rain
2026-02-21 12:00:00,0.00957286,0.00963184,0.00956589,0.0095825,rain
2026-02-21 16:00:00,0.0095713,0.00957449,0.00944469,0.00952631,rain
2026-02-21 20:00:00,0.00952027,0.00953451,0.00948981,0.00951349,rain
2026-02-22 00:00:00,0.00950963,0.00952338,0.00944682,0.00945232,rain
2026-02-22 04:00:00,0.00944986,0.00946331,0.00934446,0.00939073,rain
2026-02-22 08:00:00,0.00939372,0.00972395,0.00932918,0.00957562,rain
2026-02-22 12:00:00,0.00957388,0.00975026,0.00949429,0.00955771,rain
2026-02-22 16:00:00,0.00956273,0.00981298,0.00943206,0.0097428,rain
2026-02-22 20:00:00,0.00973476,0.00973617,0.00959808,0.00960853,rain
2026-02-23 00:00:00,0.00960598,0.00964314,0.00955125,0.00955942,rain
2026-02-23 04:00:00,0.00957704,0.00957749,0.00919885,0.00921422,rain
2026-02-23 08:00:00,0.00920826,0.00950798,0.00920625,0.00942728,rain
2026-02-23 12:00:00,0.00942164,0.00994765,0.00941465,0.00964364,rain
2026-02-23 16:00:00,0.00964174,0.00970361,0.00955327,0.00955327,rain
2026-01-24 20:00:00,7.79e-06,7.82e-06,7.77e-06,7.8e-06,shiba-inu
2026-01-25 00:00:00,7.8e-06,7.84e-06,7.79e-06,7.81e-06,shiba-inu
2026-01-25 04:00:00,7.81e-06,7.82e-06,7.74e-06,7.75e-06,shiba-inu
2026-01-25 08:00:00,7.75e-06,7.77e-06,7.74e-06,7.75e-06,shiba-inu
2026-01-25 12:00:00,7.75e-06,7.79e-06,7.72e-06,7.76e-06,shiba-inu
2026-01-25 16:00:00,7.76e-06,7.76e-06,7.7e-06,7.7e-06,shiba-inu
2026-01-25 20:00:00,7.7e-06,7.7e-06,7.43e-06,7.43e-06,shiba-inu
2026-01-26 00:00:00,7.42e-06,7.5e-06,7.41e-06,7.5e-06,shiba-inu
2026-01-26 04:00:00,7.51e-06,7.68e-06,7.51e-06,7.6e-06,shiba-inu
2026-01-26 08:00:00,7.6e-06,7.71e-06,7.6e-06,7.69e-06,shiba-inu
2026-01-26 12:00:00,7.69e-06,7.74e-06,7.64e-06,7.64e-06,shiba-inu
2026-01-26 16:00:00,7.64e-06,7.76e-06,7.63e-06,7.7e-06,shiba-inu
2026-01-26 20:00:00,7.7e-06,7.77e-06,7.7e-06,7.74e-06,shiba-inu
2026-01-27 00:00:00,7.73e-06,7.73e-06,7.65e-06,7.7e-06,shiba-inu
2026-01-27 04:00:00,7.69e-06,7.77e-06,7.68e-06,7.73e-06,shiba-inu
2026-01-27 08:00:00,7.72e-06,7.75e-06,7.67e-06,7.67e-06,shiba-inu
2026-01-27 12:00:00,7.67e-06,7.67e-06,7.63e-06,7.66e-06,shiba-inu
2026-01-27 16:00:00,7.65e-06,7.67e-06,7.62e-06,7.66e-06,shiba-inu
2026-01-27 20:00:00,7.68e-06,7.81e-06,7.64e-06,7.79e-06,shiba-inu
2026-01-28 00:00:00,7.78e-06,7.87e-06,7.78e-06,7.84e-06,shiba-inu
2026-01-28 04:00:00,7.83e-06,7.83e-06,7.75e-06,7.76e-06,shiba-inu
2026-01-28 08:00:00,7.76e-06,7.77e-06,7.73e-06,7.74e-06,shiba-inu
2026-01-28 12:00:00,7.74e-06,7.84e-06,7.73e-06,7.84e-06,shiba-inu
2026-01-28 16:00:00,7.85e-06,7.85e-06,7.74e-06,7.75e-06,shiba-inu
2026-01-28 20:00:00,7.74e-06,7.77e-06,7.71e-06,7.77e-06,shiba-inu
2026-01-29 00:00:00,7.78e-06,7.83e-06,7.76e-06,7.8e-06,shiba-inu
2026-01-29 04:00:00,7.79e-06,7.79e-06,7.6e-06,7.62e-06,shiba-inu
2026-01-29 08:00:00,7.62e-06,7.62e-06,7.58e-06,7.6e-06,shiba-inu
2026-01-29 12:00:00,7.59e-06,7.6e-06,7.54e-06,7.54e-06,shiba-inu
2026-01-29 16:00:00,7.54e-06,7.54e-06,7.23e-06,7.26e-06,shiba-inu
2026-01-29 20:00:00,7.27e-06,7.42e-06,7.22e-06,7.29e-06,shiba-inu
2026-01-30 00:00:00,7.28e-06,7.36e-06,7.27e-06,7.34e-06,shiba-inu
2026-01-30 04:00:00,7.34e-06,7.36e-06,7.16e-06,7.17e-06,shiba-inu
2026-01-30 08:00:00,7.17e-06,7.24e-06,7.12e-06,7.23e-06,shiba-inu
2026-01-30 12:00:00,7.24e-06,7.27e-06,7.18e-06,7.27e-06,shiba-inu
2026-01-30 16:00:00,7.3e-06,7.32e-06,7.25e-06,7.3e-06,shiba-inu
2026-01-30 20:00:00,7.28e-06,7.36e-06,7.17e-06,7.32e-06,shiba-inu
2026-01-31 00:00:00,7.32e-06,7.32e-06,7.18e-06,7.21e-06,shiba-inu
2026-01-31 04:00:00,7.22e-06,7.22e-06,7.14e-06,7.15e-06,shiba-inu
2026-01-31 08:00:00,7.15e-06,7.16e-06,7.06e-06,7.06e-06,shiba-inu
2026-01-31 12:00:00,7.08e-06,7.08e-06,6.99e-06,7.04e-06,shiba-inu
2026-01-31 16:00:00,7.03e-06,7.03e-06,6.73e-06,6.85e-06,shiba-inu
2026-01-31 20:00:00,6.84e-06,6.85e-06,6.42e-06,6.56e-06,shiba-inu
2026-02-01 00:00:00,6.56e-06,6.79e-06,6.5e-06,6.79e-06,shiba-inu
2026-02-01 04:00:00,6.8e-06,6.84e-06,6.76e-06,6.82e-06,shiba-inu
2026-02-01 08:00:00,6.82e-06,6.88e-06,6.82e-06,6.88e-06,shiba-inu
2026-02-01 12:00:00,6.87e-06,6.87e-06,6.73e-06,6.8e-06,shiba-inu
2026-02-01 16:00:00,6.79e-06,6.82e-06,6.6e-06,6.63e-06,shiba-inu
2026-02-01 20:00:00,6.63e-06,6.73e-06,6.58e-06,6.64e-06,shiba-inu
2026-02-02 00:00:00,6.63e-06,6.68e-06,6.55e-06,6.65e-06,shiba-inu
2026-02-02 04:00:00,6.63e-06,6.78e-06,6.48e-06,6.62e-06,shiba-inu
2026-02-02 08:00:00,6.65e-06,6.77e-06,6.5e-06,6.66e-06,shiba-inu
2026-02-02 12:00:00,6.65e-06,6.77e-06,6.65e-06,6.75e-06,shiba-inu
2026-02-02 16:00:00,6.75e-06,7e-06,6.73e-06,6.99e-06,shiba-inu
2026-02-02 20:00:00,6.98e-06,6.98e-06,6.88e-06,6.89e-06,shiba-inu
2026-02-03 00:00:00,6.89e-06,6.92e-06,6.86e-06,6.88e-06,shiba-inu
2026-02-03 04:00:00,6.88e-06,6.88e-06,6.78e-06,6.84e-06,shiba-inu
2026-02-03 08:00:00,6.85e-06,6.89e-06,6.81e-06,6.88e-06,shiba-inu
2026-02-03 12:00:00,6.88e-06,6.91e-06,6.78e-06,6.8e-06,shiba-inu
2026-02-03 16:00:00,6.8e-06,6.99e-06,6.79e-06,6.99e-06,shiba-inu
2026-02-03 20:00:00,7e-06,7e-06,6.5e-06,6.72e-06,shiba-inu
2026-02-04 00:00:00,6.72e-06,6.94e-06,6.67e-06,6.68e-06,shiba-inu
2026-02-04 04:00:00,6.69e-06,6.81e-06,6.68e-06,6.79e-06,shiba-inu
2026-02-04 08:00:00,6.79e-06,6.8e-06,6.74e-06,6.79e-06,shiba-inu
2026-02-04 12:00:00,6.79e-06,6.81e-06,6.72e-06,6.76e-06,shiba-inu
2026-02-04 16:00:00,6.76e-06,6.77e-06,6.57e-06,6.57e-06,shiba-inu
2026-02-04 20:00:00,6.58e-06,6.7e-06,6.51e-06,6.7e-06,shiba-inu
2026-02-05 00:00:00,6.71e-06,6.72e-06,6.51e-06,6.64e-06,shiba-inu
2026-02-05 04:00:00,6.63e-06,6.67e-06,6.54e-06,6.54e-06,shiba-inu
2026-02-05 08:00:00,6.54e-06,6.55e-06,6.44e-06,6.44e-06,shiba-inu
2026-02-05 12:00:00,6.42e-06,6.51e-06,6.21e-06,6.28e-06,shiba-inu
2026-02-05 16:00:00,6.28e-06,6.31e-06,5.95e-06,6.06e-06,shiba-inu
2026-02-05 20:00:00,6.03e-06,6.05e-06,5.8e-06,5.85e-06,shiba-inu
2026-02-06 00:00:00,5.84e-06,5.86e-06,5.6e-06,5.63e-06,shiba-inu
2026-02-06 04:00:00,5.62e-06,5.82e-06,5.23e-06,5.72e-06,shiba-inu
2026-02-06 08:00:00,5.72e-06,5.99e-06,5.72e-06,5.85e-06,shiba-inu
2026-02-06 12:00:00,5.84e-06,6.02e-06,5.83e-06,6.02e-06,shiba-inu
2026-02-06 16:00:00,6.02e-06,6.17e-06,5.98e-06,6.17e-06,shiba-inu
2026-02-06 20:00:00,6.17e-06,6.4e-06,6.17e-06,6.27e-06,shiba-inu
2026-02-07 00:00:00,6.28e-06,6.38e-06,6.23e-06,6.33e-06,shiba-inu
2026-02-07 04:00:00,6.32e-06,6.32e-06,6.24e-06,6.29e-06,shiba-inu
2026-02-07 08:00:00,6.29e-06,6.33e-06,6.08e-06,6.11e-06,shiba-inu
2026-02-07 12:00:00,6.1e-06,6.12e-06,6.03e-06,6.04e-06,shiba-inu
2026-02-07 16:00:00,6.04e-06,6.22e-06,6.04e-06,6.2e-06,shiba-inu
2026-02-07 20:00:00,6.21e-06,6.39e-06,6.21e-06,6.32e-06,shiba-inu
2026-02-08 00:00:00,6.31e-06,6.35e-06,6.28e-06,6.33e-06,shiba-inu
2026-02-08 04:00:00,6.33e-06,6.33e-06,6.22e-06,6.22e-06,shiba-inu
2026-02-08 08:00:00,6.2e-06,6.22e-06,6.17e-06,6.18e-06,shiba-inu
2026-02-08 12:00:00,6.18e-06,6.28e-06,6.18e-06,6.28e-06,shiba-inu
2026-02-08 16:00:00,6.28e-06,6.28e-06,6.19e-06,6.19e-06,shiba-inu
2026-02-08 20:00:00,6.18e-06,6.19e-06,6.09e-06,6.18e-06,shiba-inu
2026-02-09 00:00:00,6.18e-06,6.18e-06,6.1e-06,6.13e-06,shiba-inu
2026-02-09 04:00:00,6.13e-06,6.19e-06,6.09e-06,6.19e-06,shiba-inu
2026-02-09 08:00:00,6.19e-06,6.19e-06,6.1e-06,6.1e-06,shiba-inu
2026-02-09 12:00:00,6.1e-06,6.1e-06,5.91e-06,5.96e-06,shiba-inu
2026-02-09 16:00:00,5.97e-06,6.08e-06,5.96e-06,6.08e-06,shiba-inu
2026-02-09 20:00:00,6.09e-06,6.18e-06,6.06e-06,6.16e-06,shiba-inu
2026-02-10 00:00:00,6.16e-06,6.16e-06,6.08e-06,6.1e-06,shiba-inu
2026-02-10 04:00:00,6.1e-06,6.13e-06,6.03e-06,6.03e-06,shiba-inu
2026-02-10 08:00:00,6.03e-06,6.08e-06,5.96e-06,5.96e-06,shiba-inu
2026-02-10 12:00:00,5.97e-06,6e-06,5.96e-06,5.98e-06,shiba-inu
2026-02-10 16:00:00,5.97e-06,6.07e-06,5.97e-06,6.04e-06,shiba-inu
2026-02-10 20:00:00,6.04e-06,6.06e-06,5.97e-06,6.01e-06,shiba-inu
2026-02-11 00:00:00,6.01e-06,6.03e-06,5.98e-06,6.02e-06,shiba-inu
2026-02-11 04:00:00,6.01e-06,6.05e-06,5.99e-06,6.02e-06,shiba-inu
2026-02-11 08:00:00,6.01e-06,6.01e-06,5.84e-06,5.86e-06,shiba-inu
2026-02-11 12:00:00,5.85e-06,5.85e-06,5.78e-06,5.82e-06,shiba-inu
2026-02-11 16:00:00,5.82e-06,6e-06,5.79e-06,5.8e-06,shiba-inu
2026-02-11 20:00:00,5.81e-06,5.9e-06,5.79e-06,5.89e-06,shiba-inu
2026-02-12 00:00:00,5.89e-06,5.96e-06,5.87e-06,5.91e-06,shiba-inu
2026-02-12 04:00:00,5.9e-06,6e-06,5.9e-06,5.98e-06,shiba-inu
2026-02-12 08:00:00,5.99e-06,6.1e-06,5.97e-06,6.09e-06,shiba-inu
2026-02-12 12:00:00,6.09e-06,6.17e-06,6.06e-06,6.14e-06,shiba-inu
2026-02-12 16:00:00,6.14e-06,6.18e-06,6.09e-06,6.1e-06,shiba-inu
2026-02-12 20:00:00,6.08e-06,6.08e-06,5.95e-06,6.03e-06,shiba-inu
2026-02-13 00:00:00,6.01e-06,6.05e-06,5.95e-06,6.04e-06,shiba-inu
2026-02-13 04:00:00,6.04e-06,6.05e-06,5.97e-06,5.99e-06,shiba-inu
2026-02-13 08:00:00,5.99e-06,6.03e-06,5.95e-06,6.02e-06,shiba-inu
2026-02-13 12:00:00,6.02e-06,6.11e-06,6.02e-06,6.1e-06,shiba-inu
2026-02-13 16:00:00,6.1e-06,6.34e-06,6.08e-06,6.26e-06,shiba-inu
2026-02-13 20:00:00,6.26e-06,6.35e-06,6.26e-06,6.32e-06,shiba-inu
2026-02-14 00:00:00,6.32e-06,6.39e-06,6.31e-06,6.32e-06,shiba-inu
2026-02-14 04:00:00,6.32e-06,6.39e-06,6.31e-06,6.39e-06,shiba-inu
2026-02-14 08:00:00,6.39e-06,6.39e-06,6.34e-06,6.35e-06,shiba-inu
2026-02-14 12:00:00,6.35e-06,6.54e-06,6.35e-06,6.54e-06,shiba-inu
2026-02-14 16:00:00,6.54e-06,6.61e-06,6.44e-06,6.61e-06,shiba-inu
2026-02-14 20:00:00,6.63e-06,6.92e-06,6.63e-06,6.92e-06,shiba-inu
2026-02-15 00:00:00,6.92e-06,7.22e-06,6.83e-06,7.03e-06,shiba-inu
2026-02-15 04:00:00,7.04e-06,7.04e-06,6.86e-06,6.92e-06,shiba-inu
2026-02-15 08:00:00,6.95e-06,7.11e-06,6.95e-06,6.97e-06,shiba-inu
